timestamp,class_name,class_int,image_path,brightness_mean,brightness_std,contrast,sharpness,r_mean,g_mean,b_mean,r_std,g_std,b_std,saturation_mean,value_mean,edge_density,aspect_ratio,size_pixels
2026-01-21T13:13:54.617475+00:00,bird,1,bird/singleBirdinsky34.jpeg,198.1307302533532,21.790492704235877,21.790492704235877,328.0928958870175,187.62360655737706,200.29675111773471,214.55928464977646,21.579869718265776,21.892656116361593,23.17267193859865,32.70016890213611,214.75300546448088,0.010134128166915052,1.5027322404371584,50325.0
2026-01-21T13:13:54.619031+00:00,bird,1,bird/singleBirdinsky57.jpeg,165.89885677993013,37.36172680704915,37.36172680704915,1364.0440539284525,115.74908701174976,178.97205462051446,230.14258494760242,60.402154033878716,31.624416775062386,25.936885093828128,129.66128135916165,230.63018021594158,0.035983645601778344,1.425531914893617,50384.0
2026-01-21T13:13:54.620375+00:00,bird,1,bird/singleBirdinsky259.jpeg,219.8889352237976,27.562291777165143,27.562291777165143,588.8732860703384,208.00333611342785,224.09259700544104,228.83144684062114,31.094015982635177,26.983386847032353,29.082468434244465,26.4482703840502,229.87124190793915,0.0188450693037849,0.9437229437229437,50358.0
2026-01-21T13:13:54.621629+00:00,bird,1,bird/singleBirdinsky160.jpeg,125.73444610034774,19.66314086172751,19.66314086172751,72.88221288144695,119.09041231992052,124.83980129160457,146.07566815697965,19.32143386850751,19.697427328925457,20.917265574613037,47.68935916542474,146.0757476403378,0.0018479880774962742,1.5027322404371584,50325.0
2026-01-21T13:13:54.622988+00:00,bird,1,bird/singleBirdinsky257.jpeg,144.66706408345752,24.909302207954354,24.909302207954354,202.58821339939178,107.56854446100348,153.59338301043218,195.973174366617,38.112290180588396,21.69594173252345,12.076594257912372,116.28572280178838,195.973174366617,0.015201192250372579,1.5027322404371584,50325.0
2026-01-21T13:13:54.624280+00:00,bird,1,bird/singleBirdinsky182.jpeg,162.97233610635672,39.75353644816884,39.75353644816884,414.64073915274867,140.48748159057436,164.57731958762886,213.71163873741193,37.74398810432403,41.67193773185917,40.16950287202071,91.35756080085977,214.4689527524579,0.018090992317796442,1.3350515463917525,50246.0
2026-01-21T13:13:54.625583+00:00,bird,1,bird/singleBirdinsky335.jpeg,152.8356058657062,35.62960051420966,35.62960051420966,1320.6195517561266,101.8292929093032,171.62672418911163,189.84108764916587,50.38236993263031,35.031902013279925,35.5293802536774,126.61285151689061,194.52257030337813,0.020878272743464408,1.7692307692307692,50531.0
2026-01-21T13:13:54.641010+00:00,drone,0,drone/167.JPEG,205.92280127879403,70.74810000252207,70.74810000252207,67.03348994222603,204.92409912771004,206.86171133976964,203.33833100440378,69.3726799352603,70.39506218597667,77.66065397978204,24.230683646680216,210.7713668699187,0.005055894308943089,1.7344173441734418,944640.0
2026-01-21T13:13:54.679273+00:00,drone,0,drone/258.JPEG,113.09393491972477,56.690198643471064,56.690198643471064,1250.3906163444206,114.084092603211,117.4056001529052,88.20234852828746,55.88825731603401,57.1553030776651,62.417529929932236,79.20000047782875,121.0341184059633,0.12550984327217127,1.761467889908257,2092800.0
2026-01-21T13:13:54.694457+00:00,bird,1,bird/singleBirdinsky17.jpeg,188.9322825062814,35.691673175691356,35.691673175691356,119.99805821727182,209.1095045540201,186.45033369974874,148.82885128768845,49.268298396377645,32.75235590271664,19.999885292530546,75.75623724089196,211.89997153737437,0.0004112358668341709,1.6080402010050252,1018880.0
2026-01-21T13:13:54.696157+00:00,bird,1,bird/singleBirdinsky83.jpeg,121.74322334116148,37.60398076340087,37.60398076340087,78.74805329311847,166.50515463917526,116.96706205469093,28.581021374835807,39.612425997097944,39.329708693344855,25.034807461676557,217.66017195398638,166.5056919953827,0.0023882498109302234,1.3350515463917525,50246.0
2026-01-21T13:13:54.697469+00:00,bird,1,bird/singleBirdinsky223.jpeg,121.28375558867363,13.419452608058396,13.419452608058396,210.311702314094,76.2169696969697,136.14465971187283,163.13911574764035,14.949830263108453,13.980952820692071,15.213611346641928,135.99914555389967,163.19147540983607,0.011326378539493294,0.6654545454545454,50325.0
2026-01-21T13:13:54.698669+00:00,bird,1,bird/singleBirdinsky200.jpeg,193.58601092896174,10.695082881767146,10.695082881767146,95.30392448449213,184.84572280178838,196.21818181818182,202.83378042722305,16.77850101204778,9.417045314047444,5.83921779406897,26.07298559364133,204.3099652260308,0.0013313462493790363,1.5027322404371584,50325.0
2026-01-21T13:13:54.700172+00:00,drone,0,drone/singleDronesinsky366.jpeg,147.95315904139434,35.927945601250556,35.927945601250556,1141.0438780027037,132.6343632402456,152.54404832640128,164.75642701525055,39.19015477045767,38.12513315524305,52.58070681950003,82.53572984749455,177.14709843533373,0.05698158051099227,1.7470588235294118,50490.0
2026-01-21T13:13:54.739275+00:00,drone,0,drone/75.JPEG,118.54081746419271,51.04813566365963,51.04813566365963,77.0337292200789,121.65375813802083,126.42886271158854,69.67973592122395,51.12895140156186,51.43657751900888,58.92498729138843,129.55850179036457,128.1220878092448,0.00718017578125,1.5,2457600.0
2026-01-21T13:13:54.769821+00:00,drone,0,drone/3.JPEG,149.12153813073394,73.85231784121768,73.85231784121768,77.60159021267818,144.09193233944953,157.19519973241592,120.72154290902141,79.64482712313472,67.59006159844049,92.54903016193796,87.83766532874618,158.70897410168195,0.005077408256880734,1.761467889908257,2092800.0
2026-01-21T13:13:54.804191+00:00,drone,0,drone/275.JPEG,95.77335626911315,58.609221346208415,58.609221346208415,217.83336138303125,96.48921779434251,98.8145126146789,78.28612576452599,59.25643530896359,61.81690061817173,56.899414731295785,84.02677704510704,108.64485426223241,0.07178277905198777,1.761467889908257,2092800.0
2026-01-21T13:13:54.805700+00:00,bird,1,bird/singleBirdinsky379.jpeg,94.39803839815752,8.18358326932949,8.18358326932949,81.16925745806844,78.6318025691425,94.66906903329561,135.00567832112296,7.39740220127523,8.50258334006679,11.313227979910707,106.33919034288324,135.0417733833661,0.005757738201600254,1.8957055214723926,50367.0
2026-01-21T13:13:54.807096+00:00,drone,0,drone/singleDronesinsky90.jpeg,164.74272655007948,60.5259922187184,60.5259922187184,1118.848671635081,155.28553259141495,165.32545707472178,186.6037957074722,62.862964728163114,63.469615646259655,51.67556970823355,64.79155405405406,191.81830286168523,0.046303656597774245,1.4702702702702704,50320.0
2026-01-21T13:13:54.839148+00:00,drone,0,drone/38.JPEG,138.67738340978593,58.7915284543662,58.7915284543662,187.8920618296148,131.16419772553516,148.93467555428134,105.05666093272171,63.43960656270604,53.89425657557365,75.91264889593847,96.48047591743119,150.63443568425078,0.027547782874617736,1.761467889908257,2092800.0
2026-01-21T13:13:54.840754+00:00,bird,1,bird/singleBirdinsky72.jpeg,161.23476915754404,56.544376168943096,56.544376168943096,3780.539610971483,163.3834285260987,160.18879898461051,160.60108281770584,68.28620248369756,53.981089729855455,51.82668320888117,41.22453593526892,174.69201174044105,0.062470252260828175,1.382198952879581,50424.0
2026-01-21T13:13:54.928057+00:00,drone,0,drone/217.JPEG,135.18695386191953,52.46642412156816,52.46642412156816,94.09746125856434,137.52777714882797,136.1020557014719,124.26806343839311,48.038697287537694,52.727365583998875,69.22586644299746,65.93680396221605,147.6854152410471,0.014817428450670208,1.7777777777777777,4769856.0
2026-01-21T13:13:54.942598+00:00,drone,0,drone/video14_120.JPEG,163.27808702256945,56.68785316895281,56.68785316895281,90.38770007733828,160.28641710069445,168.0169021267361,146.68176432291668,54.949512365942304,55.47647733455859,74.3451136260094,54.71628689236111,172.24601996527778,0.012213541666666666,1.7777777777777777,921600.0
2026-01-21T13:13:55.081911+00:00,drone,0,drone/95.JPEG,129.38739167240587,42.63891443760001,42.63891443760001,167.3293046456615,128.40518238732017,130.37672224135292,126.79596342209979,40.70579712958254,43.257322623754135,45.89631287783156,19.703520168541477,132.87250248699112,0.033638228879706154,1.7630853994490359,8363520.0
2026-01-21T13:13:55.087154+00:00,drone,0,drone/268.JPEG,104.9693440146165,40.545623623859896,40.545623623859896,145.01368537892506,83.99027616738695,108.19322933136573,143.54664277432275,47.957886663036824,39.506113416402684,33.529011617801316,116.8658954358596,144.97280928287833,0.013799585397561575,1.776536312849162,227688.0
2026-01-21T13:13:55.120364+00:00,drone,0,drone/159.JPEG,140.49542956804282,62.63391266412524,62.63391266412524,315.7119045299843,136.3715768348624,145.04211869266055,128.17894590978594,67.30469215900996,58.09549403756136,77.09357678791822,59.46458858944954,147.4456560588685,0.009669820336391438,1.761467889908257,2092800.0
2026-01-21T13:13:55.150440+00:00,drone,0,drone/188.JPEG,120.27862003058104,65.57557214514381,65.57557214514381,22.17270544742306,121.17702599388379,118.91975105122324,125.13483992737002,66.2539078077243,65.37077763943891,65.61804012211064,33.04408209097859,126.7752948203364,0.004079224006116208,1.761467889908257,2092800.0
2026-01-21T13:13:55.152193+00:00,bird,1,bird/singleBirdinsky387.jpeg,135.97051992138645,32.79752171746882,32.79752171746882,1413.515040711741,149.11309630159013,130.05409644055348,132.76912234728923,33.76577177886626,32.42416347373946,32.369152492629766,35.88360828221468,149.11309630159013,0.03513787147876839,1.3523316062176165,50373.0
2026-01-21T13:13:55.167350+00:00,drone,0,drone/1.JPEG,111.15819116967175,26.050295068382034,26.050295068382034,130.42256356550476,89.45016643550625,114.02573046694405,153.3066296809986,31.006683942611563,25.848284933692288,33.07498430314019,111.01625751271382,155.86537910309755,0.015985899214054553,1.6643550624133148,865200.0
2026-01-21T13:13:55.168946+00:00,bird,1,bird/singleBirdinsky312.jpeg,108.80459016393442,24.047481735880346,24.047481735880346,444.90770849883114,84.6382911077993,112.84343765524093,151.5194436164928,28.552201193711237,23.199880708399494,18.0311119457846,115.81901639344262,151.55368107302533,0.03888723298559364,1.5027322404371584,50325.0
2026-01-21T13:13:55.170447+00:00,bird,1,bird/singleBirdinsky398.jpeg,151.32872329855937,58.273213489918064,58.273213489918064,543.3909284435077,143.38932935916543,152.6665871833085,165.22684550422255,64.22158716290126,58.2198547632227,45.226946043478854,50.734465971187284,168.29601589667163,0.09386984600099355,1.5027322404371584,50325.0
2026-01-21T13:13:55.203167+00:00,drone,0,drone/257.JPEG,110.46075879204894,47.45090403610025,47.45090403610025,70.09671914453384,119.67394113149847,110.56527761850153,85.75749713302753,42.060189876704364,47.378275488446484,73.56267467277421,126.8757616590214,129.7941236620795,0.052715022935779815,1.761467889908257,2092800.0
2026-01-21T13:13:55.205076+00:00,bird,1,bird/singleBirdinsky351.jpeg,94.60637853949329,43.11043035294212,43.11043035294212,35.72518722254674,94.60637853949329,94.60637853949329,94.60637853949329,43.11043035294212,43.11043035294212,43.11043035294212,0.0,94.60637853949329,0.00288127173373075,1.5027322404371584,50325.0
2026-01-21T13:13:55.239913+00:00,drone,0,drone/35.JPEG,129.91914181957188,44.34457517086647,44.34457517086647,141.00618837060907,123.58703937308869,140.01567756116208,94.51650277140672,43.32553850251435,46.71323542146586,43.68713619263206,85.68555093654435,141.3225310588685,0.03505972859327217,1.761467889908257,2092800.0
2026-01-21T13:13:55.241417+00:00,bird,1,bird/singleBirdinsky131.jpeg,114.19572776949826,20.44062856675602,20.44062856675602,65.14649655569646,107.54235469448584,113.4883258817685,133.6501341281669,19.72197665193546,20.500481324947142,22.268758470268303,50.39429706905117,133.65017386984601,0.0017883755588673621,1.5027322404371584,50325.0
2026-01-21T13:13:55.242891+00:00,drone,0,drone/singleDronesinsky372.jpeg,81.82783730158731,35.25426551481966,35.25426551481966,620.7372270939626,80.82011904761904,83.87400793650794,73.49339285714285,35.389404409092165,36.0126377592768,32.86520081483805,33.203670634920634,84.2845634920635,0.09309523809523809,1.7857142857142858,50400.0
2026-01-21T13:13:55.244367+00:00,bird,1,bird/singleBirdinsky69.jpeg,124.15291810293593,61.4868699819786,61.4868699819786,2977.9831131923092,100.97384999405682,131.9840326478862,144.82255636118705,48.725083386080215,64.50963792982934,88.80977685893669,115.2446412298427,154.46626253021117,0.0927730892666112,1.5754189944134078,50478.0
2026-01-21T13:13:55.245693+00:00,bird,1,bird/singleBirdinsky397.jpeg,117.83497267759563,25.288204809664283,25.288204809664283,274.9213664879229,86.65283656234476,125.05386984600099,162.58134128166915,35.00231819945546,23.587539107955898,13.991315367119899,121.53295578738202,162.63918529557873,0.026646795827123697,1.5027322404371584,50325.0
2026-01-21T13:13:55.247007+00:00,drone,0,drone/singleDronesinsky26.jpeg,79.66210781971651,75.04247429715252,75.04247429715252,1172.2902495726091,78.87452221691352,79.03627169931518,85.55842888995063,74.10157300748568,74.94397810986811,77.41736812490261,32.78567447045708,85.5976867335563,0.03268832616658704,1.7797619047619047,50232.0
2026-01-21T13:13:55.248336+00:00,bird,1,bird/singleBirdinsky349.jpeg,124.15291810293593,61.4868699819786,61.4868699819786,2977.9831131923092,100.97384999405682,131.9840326478862,144.82255636118705,48.725083386080215,64.50963792982934,88.80977685893669,115.2446412298427,154.46626253021117,0.0927730892666112,1.5754189944134078,50478.0
2026-01-21T13:13:55.249549+00:00,bird,1,bird/singleBirdinsky198.jpeg,148.09335320417287,23.693685839619867,23.693685839619867,27.864925533362502,165.25555886736214,143.6246398410333,126.10008941877794,35.86418944571658,21.958976087958597,8.453127064604262,58.802305017386985,166.89555886736215,0.00027819175360158967,1.5027322404371584,50325.0
2026-01-21T13:13:55.250718+00:00,bird,1,bird/singleBirdinsky353.jpeg,204.37152362738067,24.136049748032438,24.136049748032438,1002.0139414321422,225.82231651924457,201.4537214120647,162.87419316280182,27.78175959598324,25.206538460065094,37.25407541928676,69.14415491274205,225.96123197067496,0.01330783329348952,1.4202127659574468,50196.0
2026-01-21T13:13:55.252144+00:00,bird,1,bird/singleBirdinsky330.jpeg,153.0415823513074,36.531064659334255,36.531064659334255,2757.588863773144,129.82291790659843,158.25568384716107,187.1110383684482,42.99719924673018,34.831955758738104,35.52231930483179,83.3739237392374,187.11976748799745,0.03198031980319803,1.456989247311828,50406.0
2026-01-21T13:13:55.283645+00:00,drone,0,drone/289.JPEG,136.5667631880734,57.95046518529432,57.95046518529432,53.780791762111626,143.81015768348624,133.65906488914374,132.72417048929663,48.16481345539528,62.951297474722075,67.17569762904981,57.13406727828746,150.35378965978595,0.009816991590214067,1.761467889908257,2092800.0
2026-01-21T13:13:55.316341+00:00,drone,0,drone/9.JPEG,116.73114296636085,30.7522916265413,30.7522916265413,82.83691469393443,108.73639143730887,130.66778621941896,66.10142297400611,33.83813678900427,31.072448151662982,27.865960947217346,127.34148365825688,130.7231054090214,0.0434881498470948,1.761467889908257,2092800.0
2026-01-21T13:13:55.317922+00:00,bird,1,bird/singleBirdinsky318.jpeg,161.60464195183778,9.067557176794518,9.067557176794518,265.9270647094636,127.10064163498099,169.0404784537389,215.4666904309252,7.744786129984767,9.474944928250967,12.900376579174806,104.49485107731306,215.48063212927758,0.008297686945500633,1.3697916666666667,50496.0
2026-01-21T13:13:55.331335+00:00,drone,0,drone/214.JPEG,166.606905276084,63.39211024822134,63.39211024822134,74.29331807219988,163.36933646680217,168.71346650575882,164.42544461382113,65.43751522448866,61.35668121799084,70.74808150771898,29.63369537601626,172.99801194105692,0.00938452743902439,1.7344173441734418,944640.0
2026-01-21T13:13:55.332771+00:00,bird,1,bird/singleBirdinsky164.jpeg,189.8282967032967,16.01276071496736,16.01276071496736,92.67988802699223,150.24165870361523,198.43390667303711,249.5794314381271,11.703270710771708,17.329711242412294,23.621050667793323,100.5886287625418,249.6014691829909,0.008998248128682912,1.7797619047619047,50232.0
2026-01-21T13:13:55.334376+00:00,drone,0,drone/singleDronesinsky248.jpeg,161.12786885245902,36.1348119292619,36.1348119292619,743.5894678848783,149.7224043715847,162.57828117237952,183.70708395429708,32.00847999571033,37.00132108148156,47.28997106816439,56.495737704918035,186.75821162444115,0.027183308494783905,1.5027322404371584,50325.0
